ID,TARGET
340,283
341,642
342,198
343,236
344,163
345,245
346,266
347,723
348,301
349,372
350,307
351,226
352,247
353,387
354,473
355,466
356,413
357,240
358,689
359,393
360,336
361,205
362,299
363,460
364,154
365,261
366,215
367,691
368,336
369,398
370,463
371,353
372,314
373,142
374,504
375,173
376,404
377,272
378,285
379,292
380,223
381,111
382,194
383,717
384,163
385,513
386,643
387,405
388,219
389,819
390,196
391,410
392,175
393,465
394,315
395,296
396,434
397,202
398,266
399,259
400,195
401,661
402,417
403,221
404,295
405,224
406,112
407,346
408,837
409,245
410,275
411,258
412,332
413,370
414,343
415,292
416,933
417,236
418,243
419,510
420,332
421,227
422,449
423,467
424,257
425,142
426,383
427,246
428,300
429,184
430,261
431,206
432,299
433,362
434,264
435,302
436,163
437,187
438,167
439,307
440,610
441,236
442,411
443,315
444,219
445,143
446,398
447,200
448,280
449,301
450,502
451,256
452,245
453,217
454,467
455,955
456,451
457,704
458,331
459,623
460,426
461,306
462,1386
463,175
464,181
465,243
466,324
467,275
468,193
469,188
470,197
471,406
472,217
473,233
474,482
475,304
476,223
477,154
478,292
479,197
480,237
481,567
482,385
483,185
484,294
485,562
486,312
487,458
488,170
489,113
490,498
491,468
492,385
493,120
494,175
495,432
496,374
497,264
498,359
499,285
500,332
501,1074
502,382
503,167
504,1104
505,201
506,195
507,205
508,261
509,243
510,165
511,381
512,358
513,193
514,158
515,98
516,199
517,362
518,225
519,134
520,195
521,477
522,551
523,119
524,161
525,302
526,418
527,156
528,398
529,131
530,476
531,376
532,282
533,695
534,277
535,203
536,306
537,459
538,1278
539,161
540,346
541,286
542,218
543,478
544,146
545,201
546,240
547,357
548,122
549,620
550,217
551,186
552,533
553,469
554,226
555,1003
556,240
557,655
558,743
559,382
560,457
561,101
562,475
563,448
564,239
565,410
566,305
567,207
568,311
569,211
570,596
571,283
572,371
573,294
574,213
575,474
576,287
577,292
578,150
579,126
580,305
581,278
582,170
583,396
584,284
585,481
586,389
587,99
588,151
589,260
590,160
591,220
592,251
593,391
594,250
595,341
596,814
597,519
598,258
599,245
600,735
601,628
602,348
603,675
604,521
605,1503
606,254
607,1089
608,124
609,366
610,488
611,365
612,391
613,153
614,219
615,125
616,277
617,361
618,640
619,323
620,139
621,548
622,471
623,835
624,250
625,220
626,218
627,324
628,118
629,344
630,441
631,203
632,369
633,324
634,239
635,164
636,341
637,259
638,436
639,398
640,1182
641,320
642,184
643,171
644,370
645,484
646,433
647,130
648,263
649,166
650,149
651,249
652,465
653,465
654,300
655,352
656,245
657,191
658,352
659,671
660,634
661,462
662,438
663,953
664,656
665,162
666,403
667,158
668,297
669,592
670,777
671,163
672,335
673,136
674,252
675,435
676,1109
677,187
678,113
679,557
680,181
681,652
682,270
683,380
684,240
685,350
686,385
687,241
688,223
689,302
690,368
691,325
692,259
693,792
694,772
695,146
696,288
697,151
698,449
699,277
700,254
701,141
702,250
703,437
704,267
705,307
706,350
707,256
708,317
709,181
710,268
711,466
712,317
713,227
714,185
715,637
716,218
717,214
718,217
719,155
720,300
721,621
722,298
723,218
724,248
725,192
726,225
727,186
728,206
729,324
730,487
731,432
732,212
733,374
734,152
735,270
736,210
737,319
738,311
739,98
740,171
741,555
742,377
743,546
744,452
745,236
746,266
747,337
748,189
749,521
750,1671
751,386
752,326
753,597
754,268
755,382
756,824
757,348
758,429
759,152
760,240
761,189
762,284
763,221
764,351
765,285
766,200
767,252
768,302
769,166
770,247
771,361
772,182
773,626
774,561
775,288
776,273
777,322
778,166
779,320
780,99
781,339
782,497
783,329
784,120
785,375
786,489
787,729
788,318
789,182
790,345
791,255
792,416
793,264
794,333
795,177
796,345
797,197
798,414
799,739
800,234
801,479
802,383
803,1140
804,315
805,300
806,1187
807,727
808,140
809,842
810,434
811,172
812,269
813,163
814,163
815,201
816,600
817,130
818,232
819,648
820,156
821,347
822,195
823,384
824,352
825,173
826,443
827,155
828,514
829,530
830,579
831,275
832,336
833,180
834,353
835,468
836,208
837,541
838,326
839,323
840,187
841,282
842,177
843,324
844,295
845,258
846,311
847,289
848,374
849,349
850,767
851,411
852,434
853,170
854,204
855,825
856,780
857,388
858,244
859,402
860,226
861,621
862,550
863,276
864,258
865,354
866,360
867,346
868,395
869,572
870,356
871,390
872,167
873,127
874,337
875,113
876,254
877,204
878,488
879,274
880,284
881,266
882,213
883,322
884,292
885,349
886,169
887,208
888,183
889,208
890,242
891,319
892,212
893,181
894,544
895,343
896,418
897,273
898,197
899,403
900,282
901,398
902,302
903,196
904,204
905,390
906,151
907,648
908,244
909,384
910,129
911,553
912,224
913,299
914,415
915,384
916,168
917,161
918,747
919,239
920,157
921,471
922,138
923,258
924,254
925,178
926,481
927,217
928,219
929,439
930,245
931,230
932,879
933,219
934,195
935,528
936,512
937,204
938,321
939,285
940,194
941,226
942,247
943,193
944,222
945,810
946,106
947,783
948,696
949,496
950,387
951,1191
952,221
953,465
954,358
955,323
956,178
957,286
958,210
959,255
960,271
961,375
962,184
963,588
964,190
965,320
966,460
967,401
968,238
969,589
970,211
971,137
972,335
973,245
974,288
975,226
976,317
977,391
978,432
979,174
980,393
981,320
982,642
983,99
984,573
985,423
986,490
987,252
988,239
989,437
990,296
991,172
992,188
993,192
994,223
995,325
996,134
997,283
998,216
999,401
1000,188
1001,471
1002,196
1003,181
1004,322
1005,287
1006,235
1007,891
1008,312
1009,311
1010,387
1011,752
1012,296
1013,323
1014,183
1015,228
1016,616
1017,285
1018,371
1019,1647
1020,365
1021,111
1022,130
1023,1115
1024,118
1025,246
1026,118
1027,160
1028,508
1029,292
1030,407
1031,472
1032,511
1033,130
1034,180
1035,315
1036,198
1037,940
1038,276
1039,345
1040,267
1041,697
1042,196
1043,466
1044,353
1045,245
1046,525
1047,202
1048,215
1049,268
1050,186
1051,228
1052,154
1053,360
1054,138
1055,212
1056,207
1057,488
1058,451
1059,143
1060,365
1061,287
1062,352
1063,208
1064,330
1065,308
1066,274
1067,379
1068,201
1069,349
1070,179
1071,217
1072,379
1073,273
1074,598
1075,473
1076,225
1077,218
1078,433
1079,210
1080,322
1081,186
1082,286
1083,370
1084,399
1085,366
1086,175
1087,160
1088,371
1089,247
1090,138
1091,98
1092,227
1093,262
1094,171
1095,188
1096,345
1097,288
1098,289
1099,270
1100,220
1101,291
1102,131
1103,147
1104,455
1105,192
1106,1373
1107,236
1108,562
1109,238
1110,206
1111,206
1112,187
1113,148
1114,978
1115,1218
1116,153
1117,243
1118,174
1119,292
1120,666
1121,558
1122,150
1123,259
1124,547
1125,354
1126,680
1127,605
1128,333
1129,252
1130,202
1131,358
1132,228
1133,161
1134,702
1135,226
1136,250
1137,293
1138,225
1139,587
1140,334
1141,285
1142,283
1143,373
1144,213
1145,343
1146,566
1147,276
1148,130
1149,181
1150,497
1151,583
1152,348
1153,198
1154,277
1155,591
1156,125
1157,328
1158,201
1159,323
1160,98
1161,199
1162,150
1163,194
1164,273
1165,228
1166,311
1167,139
1168,297
1169,331
1170,566
1171,242
1172,252
1173,474
1174,398
1175,233
1176,189
1177,513
1178,539
1179,319
1180,267
1181,210
1182,205
1183,573
1184,264
1185,474
1186,453
1187,249
1188,403
1189,587
1190,275
1191,312
1192,401
1193,435
1194,98
1195,165
1196,361
1197,301
1198,257
1199,229
1200,731
1201,204
1202,305
1203,133
1204,212
1205,273
1206,201
1207,991
1208,155
1209,498
1210,343
1211,174
1212,332
1213,263
1214,418
1215,406
1216,102
1217,294
1218,440
1219,148
1220,422
1221,327
1222,261
1223,470
1224,419
1225,425
1226,670
1227,292
1228,355
1229,178
1230,638
1231,323
1232,347
1233,728
1234,256
1235,113
1236,170
1237,196
1238,558
1239,305
1240,383
1241,175
1242,388
1243,432
1244,828
1245,257
1246,296
1247,297
1248,460
1249,136
1250,268
1251,156
1252,642
1253,244
1254,587
1255,459
1256,160
1257,120
1258,255
1259,502
1260,267
1261,306
1262,124
1263,395
1264,338
1265,510
1266,227
1267,316
1268,370
1269,255
1270,336
1271,262
1272,844
1273,160
1274,452
1275,206
1276,118
1277,828
1278,513
1279,496
1280,280
1281,298
1282,358
1283,356
1284,345
1285,389
1286,247
1287,281
1288,169
1289,247
1290,145
1291,307
1292,155
1293,626
1294,172
1295,183
1296,622
1297,261
1298,248
1299,269
1300,321
1301,205
1302,499
1303,846
1304,277
1305,1027
1306,309
1307,282
1308,189
1309,457
1310,182
1311,216
1312,375
1313,788
1314,248
1315,102
1316,195
1317,729
1318,503
1319,296
1320,157
1321,401
1322,281
1323,197
1324,127
1325,588
1326,214
1327,163
1328,480
1329,321
1330,288
1331,257
1332,241
1333,194
1334,155
1335,281
1336,154
1337,456
1338,251
1339,218
1340,290
1341,156
1342,236
1343,392
1344,348
1345,243
1346,171
1347,800
1348,381
1349,134
1350,280
1351,196
1352,165
1353,335
1354,271
1355,347
1356,491
1357,373
1358,289
1359,152
1360,107
1361,165
1362,365
1363,388
1364,181
1365,308
1366,175
1367,119
1368,230
1369,563
1370,352
1371,454
1372,229
1373,233
1374,292
1375,259
1376,962
1377,591
1378,437
1379,101
1380,123
1381,708
1382,261
1383,225
1384,119
1385,878
1386,311
1387,197
1388,191
1389,487
1390,707
1391,296
1392,1027
1393,335
1394,288
1395,250
1396,302
1397,181
1398,1178
1399,441
1400,319
1401,307
1402,1011
1403,619
1404,338
1405,454
1406,1871
1407,591
1408,196
1409,336
1410,309
1411,203
1412,98
1413,440
1414,98
1415,237
1416,295
1417,579
1418,154
1419,364
1420,273
1421,199
1422,333
1423,229
1424,157
1425,333
1426,529
1427,279
1428,711
1429,242
1430,184
1431,925
1432,414
1433,524
1434,313
1435,312
1436,180
1437,576
1438,730
1439,215
1440,238
1441,251
1442,228
1443,207
1444,256
1445,705
1446,189
1447,388
1448,237
1449,643
1450,764
1451,192
1452,710
1453,158
1454,397
1455,479
1456,405
1457,585
1458,262
1459,555
1460,192
1461,396
1462,222
1463,256
1464,317
1465,383
1466,331
1467,405
1468,214
1469,149
1470,168
1471,254
1472,281
1473,271
1474,360
1475,390
1476,241
1477,420
1478,197
1479,702
1480,173
1481,358
1482,271
1483,332
1484,184
1485,618
1486,302
1487,308
1488,249
1489,466
1490,568
1491,154
1492,410
1493,212
1494,307
1495,168
1496,381
1497,460
1498,233
1499,245
1500,143
1501,284
1502,362
1503,501
1504,234
1505,303
1506,655
1507,146
1508,177
1509,227
1510,101
1511,356
1512,416
1513,209
1514,215
1515,567
1516,212
1517,335
1518,344
1519,547
1520,233
1521,522
1522,163
1523,318
1524,213
1525,318
1526,224
1527,325
1528,1375
1529,319
1530,259
1531,450
1532,180
1533,148
1534,389
1535,254
1536,211
1537,201
1538,246
1539,424
1540,164
1541,198
1542,465
1543,268
1544,881
1545,583
1546,164
1547,1191
1548,376
1549,341
1550,256
1551,98
1552,182
1553,298
1554,307
1555,180
1556,386
1557,761
1558,295
1559,257
1560,303
1561,306
1562,470
1563,225
1564,129
1565,162
1566,216
1567,333
1568,494
1569,312
1570,420
1571,270
1572,360
1573,188
1574,150
1575,303
1576,386
1577,282
1578,242
1579,516
1580,331
1581,186
1582,244
1583,194
1584,482
1585,331
1586,129
1587,212
1588,162
1589,622
1590,242
1591,228
1592,509
1593,196
1594,217
1595,142
1596,126
1597,132
1598,349
1599,510
1600,454
1601,359
1602,696
1603,446
1604,743
1605,680
1606,574
1607,361
1608,1619
1609,187
1610,744
1611,240
1612,325
1613,533
1614,535
1615,595
1616,617
1617,305
1618,278
1619,710
1620,189
1621,378
1622,101
1623,253
1624,912
1625,289
1626,194
1627,186
1628,490
1629,469
1630,909
1631,508
1632,225
1633,121
1634,333
1635,183
1636,250
1637,285
1638,358
1639,444
1640,359
1641,293
1642,441
1643,259
1644,259
1645,611
1646,99
1647,414
1648,394
1649,225
1650,111
1651,98
1652,460
1653,611
1654,251
1655,342
1656,428
1657,295
1658,163
1659,622
1660,892
1661,438
1662,267
1663,367
1664,218
1665,204
1666,235
1667,725
1668,198
1669,233
1670,224
1671,141
1672,339
1673,159
1674,432
1675,604
1676,266
1677,389
1678,136
1679,233
1680,248
1681,255
1682,251
1683,345
1684,467
1685,197
1686,248
1687,296
1688,227
1689,183
1690,222
1691,438
1692,377
1693,430
1694,300
1695,185
1696,655
1697,513
1698,779
1699,98
1700,1102
1701,401
1702,417
1703,314
1704,253
1705,405
1706,444
1707,336
1708,417
1709,252
1710,194
1711,465
1712,98
1713,299
1714,175
1715,132
1716,334
1717,274
1718,235
1719,99
1720,535
1721,770
1722,324
1723,126
1724,205
1725,497
1726,341
1727,347
1728,223
1729,460
1730,226
1731,499
1732,989
1733,261
1734,656
1735,372
1736,369
1737,439
1738,145
1739,770
1740,343
1741,226
1742,126
1743,338
1744,331
1745,99
1746,243
1747,310
1748,124
1749,519
1750,367
1751,168
1752,190
1753,197
1754,1078
1755,332
1756,289
1757,1112
1758,477
1759,306
1760,260
1761,350
1762,442
1763,210
1764,548
1765,265
1766,751
1767,594
1768,516
1769,413
1770,174
1771,402
1772,716
1773,160
1774,260
1775,437
1776,216
1777,100
1778,213
1779,214
1780,1180
1781,590
1782,261
1783,336
1784,234
1785,306
1786,608
1787,194
1788,313
1789,259
1790,174
1791,269
1792,296
1793,130
1794,258
1795,214
1796,205
1797,617
1798,164
1799,1029
1800,472
1801,510
1802,812
1803,599
1804,210
1805,400
1806,227
1807,175
1808,202
1809,339
1810,156
1811,233
1812,139
1813,335
1814,328
1815,385
1816,140
1817,326
1818,551
1819,439
1820,121
1821,281
1822,243
1823,310
1824,1517
1825,196
1826,257
1827,475
1828,209
1829,460
1830,135
1831,263
1832,266
1833,162
1834,158
1835,179
1836,558
1837,508
1838,300
1839,249
1840,302
1841,588
1842,365
1843,148
1844,293
1845,379
1846,577
1847,310
1848,293
1849,915
1850,123
1851,703
1852,462
1853,438
1854,1023
1855,286
1856,250
1857,318
1858,409
1859,289
1860,177
1861,408
1862,291
1863,399
1864,315
1865,188
1866,302
1867,451
1868,231
1869,109
1870,98
1871,261
1872,369
1873,574
1874,257
1875,154
1876,349
1877,251
1878,435
1879,270
1880,371
1881,192
1882,277
1883,381
1884,233
1885,270
1886,501
1887,158
1888,202
1889,365
1890,289
1891,341
1892,531
1893,265
1894,297
1895,183
1896,141
1897,540
1898,203
1899,249
1900,491
1901,236
1902,534
1903,209
1904,342
1905,541
1906,174
1907,673
1908,585
1909,277
1910,206
1911,666
1912,171
1913,531
1914,590
1915,438
1916,427
1917,475
1918,314
1919,234
1920,699
1921,866
1922,1049
1923,159
1924,539
1925,532
1926,175
1927,525
1928,232
1929,334
1930,490
1931,265
1932,186
1933,125
1934,465
1935,322
1936,163
1937,113
1938,516
1939,194
1940,147
1941,563
1942,300
1943,307
1944,297
1945,1023
1946,631
1947,357
1948,431
1949,564
1950,259
1951,410
1952,311
1953,438
1954,170
1955,161
1956,637
1957,259
1958,172
1959,163
1960,151
1961,566
1962,283
1963,106
1964,209
1965,251
1966,214
1967,606
1968,217
1969,138
1970,419
1971,330
1972,507
1973,98
1974,339
1975,590
1976,1031
1977,286
1978,225
1979,412
1980,366
1981,243
1982,391
1983,171
1984,300
1985,569
1986,188
1987,187
1988,494
1989,265
1990,182
1991,175
1992,491
1993,302
1994,399
1995,226
1996,345
1997,341
1998,366
1999,193
2000,275
2001,314
2002,819
2003,553
2004,438
2005,227
2006,441
2007,167
2008,252
2009,173
2010,692
2011,286
2012,168
2013,284
2014,243
2015,292
2016,310
2017,235
2018,364
2019,674
2020,310
2021,189
2022,768
2023,729
2024,870
2025,295
2026,322
2027,228
2028,415
2029,221
2030,360
2031,309
2032,569
2033,303
2034,190
2035,257
2036,108
2037,158
2038,206
2039,205
2040,168
2041,98
2042,284
2043,363
2044,433
2045,271
2046,358
2047,202
2048,219
2049,392
2050,243
2051,294
2052,209
2053,172
2054,417
2055,185
2056,172
2057,345
2058,478
2059,757
2060,280
2061,207
2062,410
2063,347
2064,264
2065,421
2066,300
2067,194
2068,276
2069,210
2070,393
2071,171
2072,453
2073,379
2074,353
2075,528
2076,137
2077,98
2078,195
2079,304
2080,201
2081,350
2082,212
2083,139
2084,276
2085,346
2086,549
2087,323
2088,139
2089,399
2090,276
2091,454
2092,416
2093,372
2094,198
2095,504
2096,226
2097,720
2098,418
2099,459
2100,280
2101,162
2102,201
2103,407
2104,467
2105,714
2106,338
2107,554
2108,153
2109,475
2110,190
2111,200
2112,113
2113,160
2114,647
2115,772
2116,348
2117,177
2118,220
2119,340
2120,350
2121,287
2122,279
2123,293
2124,458
2125,305
2126,347
2127,302
2128,260
2129,250
2130,518
2131,124
2132,756
2133,338
2134,321
2135,253
2136,203
2137,187
2138,576
2139,462
2140,341
2141,214
2142,439
2143,324
2144,179
2145,206
2146,254
2147,220
2148,339
2149,234
2150,178
2151,397
2152,98
2153,432
2154,147
2155,338
2156,187
2157,295
2158,1346
2159,200
2160,179
2161,306
2162,147
2163,138
2164,793
2165,289
2166,420
2167,435
2168,720
2169,247
2170,325
2171,1354
2172,278
2173,124
2174,361
2175,414
2176,634
2177,276
2178,495
2179,155
2180,593
2181,544
2182,238
2183,259
2184,340
2185,324
2186,322
2187,343
2188,134
2189,182
2190,148
2191,364
2192,365
2193,132
2194,478
2195,185
2196,294
2197,261
2198,276
2199,449
2200,199
2201,109
2202,646
2203,244
2204,170
2205,241
2206,251
2207,446
2208,167
2209,454
2210,419
2211,387
2212,286
2213,375
2214,383
2215,1138
2216,170
2217,328
2218,579
2219,483
2220,135
2221,859
2222,459
2223,482
2224,305
2225,940
2226,167
2227,197
2228,181
2229,251
2230,693
2231,149
2232,192
2233,492
2234,306
2235,217
2236,747
2237,193
2238,480
2239,365
2240,378
2241,145
2242,161
2243,161
2244,259
2245,412
2246,237
2247,603
2248,179
2249,148
2250,243
2251,201
2252,334
2253,324
2254,197
2255,177
2256,545
2257,646
2258,370
2259,319
2260,371
2261,416
2262,589
2263,420
2264,315
2265,291
2266,304
2267,348
2268,397
2269,1342
2270,379
2271,423
2272,282
2273,346
2274,457
2275,254
2276,188
2277,165
2278,489
2279,1194
2280,320
2281,429
2282,196
2283,272
2284,340
2285,248
2286,287
2287,222
2288,301
2289,98
2290,745
2291,410
2292,189
2293,332
2294,336
2295,246
2296,197
2297,154
2298,362
2299,505
2300,252
2301,193
2302,613
2303,333
2304,126
2305,392
2306,705
2307,249
2308,851
2309,183
2310,224
2311,483
2312,217
2313,246
2314,156
2315,161
2316,521
2317,541
2318,203
2319,728
2320,570
2321,209
2322,321
2323,658
2324,153
2325,904
2326,538
2327,164
2328,382
2329,251
2330,465
2331,169
2332,310
2333,538
2334,310
2335,335
2336,317
2337,353
2338,326
2339,294
2340,460
2341,356
2342,163
2343,234
2344,427
2345,222
2346,212
2347,460
2348,263
2349,282
2350,99
2351,353
2352,274
2353,238
2354,429
2355,1191
2356,380
2357,174
2358,868
2359,188
2360,235
2361,251
2362,304
2363,231
2364,148
2365,330
2366,182
2367,358
2368,196
2369,218
2370,111
2371,438
2372,424
2373,178
2374,215
2375,288
2376,157
2377,272
2378,295
2379,531
2380,104
2381,1039
2382,187
2383,638
2384,441
2385,436
2386,181
2387,461
2388,221
2389,294
2390,253
2391,150
2392,481
2393,612
2394,242
2395,205
2396,177
2397,208
2398,268
2399,210
2400,367
2401,131
2402,114
2403,194
2404,169
2405,235
2406,490
2407,176
2408,617
2409,782
2410,165
2411,279
2412,163
2413,249
2414,269
2415,318
2416,439
2417,462
2418,304
2419,283
2420,578
2421,362
2422,168
2423,1081
2424,297
2425,170
2426,276
2427,322
2428,311
2429,1475
2430,359
2431,349
2432,184
2433,169
2434,420
2435,456
2436,427
2437,150
2438,532
2439,537
2440,173
2441,248
2442,289
2443,377
2444,316
2445,404
2446,207
2447,169
2448,365
2449,191
2450,165
2451,160
2452,276
2453,381
2454,429
2455,336
2456,355
2457,244
2458,201
2459,234
2460,211
2461,308
2462,225
2463,275
2464,136
2465,564
2466,352
2467,318
2468,260
2469,185
2470,159
2471,247
2472,315
2473,153
2474,815
2475,286
2476,152
2477,604
2478,220
2479,322
2480,419
2481,224
2482,202
2483,358
2484,460
2485,268
2486,259
2487,263
2488,177
2489,196
2490,271
2491,140
2492,434
2493,257
2494,125
2495,638
2496,291
2497,720
2498,275
2499,340
2500,434
2501,189
2502,413
2503,705
2504,278
2505,430
2506,443
2507,178
2508,232
2509,142
2510,410
2511,622
2512,133
2513,198
2514,463
2515,195
2516,563
2517,377
2518,245
2519,305
2520,188
2521,567
2522,109
2523,177
2524,159
2525,325
2526,583
2527,435
2528,582
2529,625
2530,185
2531,432
2532,295
2533,318
2534,784
2535,425
2536,300
2537,273
2538,360
2539,121
2540,159
2541,319
2542,704
2543,635
2544,332
2545,315
2546,272
2547,466
2548,253
2549,98
2550,533
2551,505
2552,218
2553,207
2554,403
2555,341
2556,167
2557,309
2558,698
2559,323
2560,603
2561,230
2562,142
2563,321
2564,224
2565,184
2566,276
2567,387
2568,686
2569,174
2570,467
2571,608
2572,440
2573,276
2574,244
2575,190
2576,234
2577,181
2578,424
2579,206
2580,358
2581,205
2582,293
2583,736
2584,603
2585,647
2586,119
2587,379
2588,615
2589,214
2590,273
2591,389
2592,319
2593,282
2594,194
2595,662
2596,319
2597,624
2598,306
2599,182
2600,316
2601,504
2602,116
2603,227
2604,127
2605,481
2606,205
2607,266
2608,199
2609,607
2610,411
2611,106
2612,199
2613,285
2614,159
2615,420
2616,210
2617,152
2618,255
2619,339
2620,476
2621,418
2622,171
2623,162
2624,345
2625,137
2626,193
2627,324
2628,261
2629,531
2630,187
2631,584
2632,319
2633,299
2634,290
2635,203
2636,389
2637,415
2638,336
2639,183
2640,141
2641,301
2642,263
2643,359
2644,361
2645,98
2646,197
2647,100
2648,159
2649,325
2650,261
2651,154
2652,294
2653,210
2654,261
2655,147
2656,411
2657,245
2658,146
2659,257
2660,226
2661,143
2662,354
2663,416
2664,904
2665,455
2666,534
2667,501
2668,498
2669,195
2670,1139
2671,369
2672,407
2673,289
2674,580
2675,336
2676,339
2677,206
2678,153
2679,378
2680,320
2681,471
2682,287
2683,249
2684,103
2685,380
2686,469
2687,140
2688,332
2689,402
2690,266
2691,309
2692,237
2693,396
2694,147
2695,584
2696,460
2697,183
2698,213
2699,480
2700,553
2701,188
2702,131
2703,382
2704,136
2705,309
2706,903
2707,662
2708,315
2709,673
2710,546
2711,297
2712,214
2713,104
2714,467
2715,193
2716,279
2717,279
2718,128
2719,302
2720,212
2721,240
2722,216
2723,238
2724,287
2725,257
2726,479
2727,335
2728,353
2729,125
2730,609
2731,690
2732,175
2733,194
2734,220
2735,681
2736,264
2737,507
2738,501
2739,240
2740,237
2741,840
2742,486
2743,206
2744,117
2745,285
2746,295
2747,248
2748,155
2749,298
2750,148
2751,343
2752,148
2753,223
2754,154
2755,408
2756,413
2757,501
2758,484
2759,186
2760,170
2761,195
2762,146
2763,447
2764,435
2765,167
2766,186
2767,268
2768,126
2769,205
2770,182
2771,134
2772,323
2773,623
2774,295
2775,469
2776,117
2777,690
2778,181
2779,806
2780,417
2781,702
2782,259
2783,261
2784,177
2785,236
2786,363
2787,254
2788,178
2789,946
2790,380
2791,444
2792,256
2793,318
2794,365
2795,359
2796,367
2797,258
2798,696
2799,1636
2800,413
2801,221
2802,413
2803,584
2804,179
2805,353
2806,277
2807,182
2808,575
2809,380
2810,233
2811,211
2812,531
2813,427
2814,417
2815,182
2816,285
2817,134
2818,155
2819,408
2820,168
2821,1453
2822,480
2823,229
2824,341
2825,451
2826,404
2827,288
2828,450
2829,221
2830,221
2831,460
2832,523
2833,404
2834,561
2835,502
2836,588
2837,604
2838,383
2839,198
2840,1213
2841,377
2842,207
2843,340
2844,404
2845,347
2846,164
2847,98
2848,350
2849,172
2850,169
2851,526
2852,422
2853,321
2854,163
2855,142
2856,623
2857,892
2858,381
2859,262
2860,310
2861,496
2862,232
2863,381
2864,405
2865,359
2866,319
2867,98
2868,215
2869,151
2870,197
2871,163
2872,143
2873,279
2874,588
2875,104
2876,256
2877,141
2878,196
2879,164
2880,424
2881,99
2882,553
2883,466
2884,743
2885,168
2886,284
2887,324
2888,222
2889,162
2890,677
2891,530
2892,119
2893,117
2894,397
2895,263
2896,182
2897,284
2898,261
2899,217
2900,296
2901,376
2902,294
2903,282
2904,419
2905,279
2906,713
2907,936
2908,272
2909,426
2910,214
2911,246
2912,354
2913,340
2914,337
2915,543
2916,197
2917,424
2918,318
2919,267
2920,279
2921,128
2922,601
2923,355
2924,266
2925,196
2926,843
2927,155
2928,288
2929,411
2930,435
2931,256
2932,514
2933,275
2934,165
2935,248
2936,303
2937,165
2938,135
2939,194
2940,243
2941,344
2942,428
2943,1829
2944,477
2945,354
2946,263
2947,581
2948,272
2949,535
2950,263
2951,396
2952,330
2953,393
2954,524
2955,374
2956,381
2957,253
2958,302
2959,368
2960,335
2961,433
2962,198
2963,689
2964,412
2965,339
2966,356
2967,235
2968,203
2969,366
2970,269
2971,614
2972,264
2973,422
2974,226
2975,475
2976,214
2977,230
2978,196
2979,398
2980,279
2981,310
2982,280
2983,392
2984,166
