ID,TARGET
627,330
628,119
629,295
630,421
631,185
632,312
633,332
634,220
635,160
636,334
637,242
638,460
639,395
640,1074
641,299
642,180
643,163
644,352
645,492
646,416
647,127
648,243
649,156
650,128
651,222
652,440
653,498
654,298
655,333
656,195
657,179
658,358
659,673
660,624
661,439
662,421
663,914
664,622
665,147
666,352
667,120
668,288
669,583
670,717
671,173
672,298
673,118
674,211
675,446
676,1076
677,186
678,112
679,563
680,173
681,608
682,251
683,362
684,231
685,326
686,375
687,233
688,204
689,305
690,338
691,302
692,264
693,731
694,710
695,129
696,262
697,133
698,454
699,246
700,213
701,131
702,245
703,382
704,244
705,315
706,317
707,238
708,328
709,162
710,260
711,447
712,307
713,214
714,180
715,628
716,171
717,190
718,201
719,152
720,245
721,640
722,267
723,209
724,218
725,172
726,215
727,174
728,187
729,334
730,486
731,414
732,191
733,349
734,135
735,238
736,194
737,307
738,295
739,101
740,161
741,574
742,375
743,545
744,476
745,211
746,240
747,312
748,190
749,525
750,1482
751,358
752,339
753,550
754,272
755,376
756,807
757,298
758,429
759,145
760,236
761,191
762,263
763,194
764,314
765,266
766,180
767,240
768,296
769,161
770,225
771,334
772,170
773,629
774,575
775,265
776,280
777,290
778,159
779,317
780,102
781,346
782,481
783,312
784,106
785,352
786,508
787,738
788,326
789,173
790,292
791,236
792,405
793,248
794,311
795,169
796,342
797,190
798,398
799,772
800,217
801,453
802,388
803,1128
804,284
805,268
806,1098
807,745
808,134
809,784
810,450
811,182
812,261
813,154
814,159
815,189
816,589
817,138
818,231
819,658
820,139
821,334
822,185
823,348
824,308
825,170
826,427
827,148
828,544
829,560
830,580
831,240
832,297
833,170
834,348
835,484
836,210
837,584
838,292
839,294
840,179
841,269
842,161
843,315
844,277
845,232
846,283
847,283
848,336
849,334
850,733
851,398
852,454
853,150
854,205
855,783
856,742
857,392
858,215
859,381
860,207
861,624
862,558
863,255
864,257
865,333
866,308
867,331
868,407
869,541
870,352
871,372
872,149
873,112
874,305
875,102
876,214
877,182
878,510
879,243
880,265
881,271
882,202
883,313
884,286
885,371
886,153
887,202
888,176
889,194
890,208
891,305
892,183
893,178
894,547
895,326
896,401
897,272
898,207
899,409
900,243
901,397
902,289
903,176
904,198
905,377
906,144
907,667
908,216
909,389
910,102
911,568
912,203
913,274
914,406
915,350
916,170
917,133
918,754
919,226
920,157
921,468
922,136
923,257
924,233
925,172
926,480
927,204
928,209
929,393
930,232
931,268
932,823
933,199
934,181
935,500
936,530
937,197
938,300
939,279
940,175
941,208
942,201
943,181
944,193
945,761
946,102
947,752
948,741
949,514
950,350
951,1158
952,202
953,471
954,338
955,305
956,163
957,295
958,188
959,233
960,277
961,352
962,184
963,611
964,180
965,315
966,460
967,396
968,239
969,628
970,193
971,132
972,308
973,228
974,281
975,210
976,298
977,387
978,408
979,162
980,367
981,282
982,630
983,102
984,632
985,448
986,453
987,234
988,219
989,424
990,269
991,157
992,170
993,185
994,210
995,305
996,121
997,238
998,210
999,408
1000,169
1001,463
1002,184
1003,169
1004,315
1005,282
1006,218
1007,863
1008,292
1009,301
1010,373
1011,701
1012,278
1013,276
1014,191
1015,208
1016,600
1017,284
1018,373
1019,1439
1020,361
1021,102
1022,102
1023,1091
1024,117
1025,234
1026,102
1027,151
1028,496
1029,268
1030,404
1031,504
1032,543
1033,102
1034,139
1035,302
1036,190
1037,880
1038,257
1039,329
1040,242
1041,660
1042,192
1043,474
1044,357
1045,231
1046,523
1047,181
1048,212
1049,259
1050,181
1051,201
1052,136
1053,347
1054,131
1055,188
1056,170
1057,480
1058,460
1059,134
1060,331
1061,276
1062,329
1063,178
1064,308
1065,253
1066,275
1067,397
1068,178
1069,328
1070,168
1071,184
1072,387
1073,271
1074,591
1075,494
1076,201
1077,206
1078,421
1079,206
1080,288
1081,188
1082,255
1083,345
1084,407
1085,346
1086,120
1087,153
1088,370
1089,231
1090,112
1091,102
1092,227
1093,269
1094,150
1095,191
1096,335
1097,299
1098,296
1099,236
1100,192
1101,298
1102,118
1103,125
1104,431
1105,178
1106,1277
1107,226
1108,566
1109,220
1110,186
1111,213
1112,171
1113,137
1114,951
1115,1130
1116,140
1117,224
1118,164
1119,258
1120,678
1121,573
1122,140
1123,257
1124,491
1125,348
1126,665
1127,542
1128,271
1129,222
1130,190
1131,363
1132,208
1133,149
1134,662
1135,223
1136,224
1137,275
1138,200
1139,581
1140,294
1141,286
1142,266
1143,386
1144,191
1145,333
1146,557
1147,250
1148,122
1149,157
1150,504
1151,577
1152,313
1153,203
1154,258
1155,633
1156,116
1157,321
1158,197
1159,284
1160,102
1161,181
1162,132
1163,171
1164,242
1165,209
1166,291
1167,128
1168,251
1169,322
1170,589
1171,206
1172,228
1173,457
1174,402
1175,205
1176,177
1177,500
1178,571
1179,326
1180,237
1181,188
1182,212
1183,572
1184,264
1185,488
1186,411
1187,220
1188,387
1189,580
1190,261
1191,324
1192,404
1193,443
1194,101
1195,109
1196,330
1197,277
1198,243
1199,212
1200,686
1201,181
1202,298
1203,134
1204,198
1205,253
1206,188
1207,936
1208,136
1209,480
1210,340
1211,163
1212,294
1213,249
1214,439
1215,412
1216,101
1217,279
1218,436
1219,146
1220,411
1221,272
1222,264
1223,476
1224,409
1225,442
1226,660
1227,267
1228,309
1229,148
1230,620
1231,316
1232,313
1233,665
1234,232
1235,102
1236,158
1237,189
1238,558
1239,311
1240,367
1241,165
1242,375
1243,446
1244,850
1245,243
1246,287
1247,260
1248,441
1249,128
1250,247
1251,137
1252,621
1253,204
1254,584
1255,455
1256,154
1257,105
1258,234
1259,524
1260,213
1261,297
1262,124
1263,405
1264,331
1265,468
1266,203
1267,318
1268,321
1269,220
1270,314
1271,255
1272,794
1273,148
1274,449
1275,191
1276,102
1277,805
1278,499
1279,505
1280,267
1281,282
1282,324
1283,338
1284,341
1285,365
1286,230
1287,270
1288,157
1289,230
1290,102
1291,281
1292,134
1293,616
1294,158
1295,160
1296,599
1297,241
1298,225
1299,264
1300,287
1301,187
1302,468
1303,804
1304,281
1305,958
1306,284
1307,284
1308,184
1309,429
1310,168
1311,177
1312,345
1313,830
1314,206
1315,102
1316,171
1317,688
1318,515
1319,258
1320,151
1321,373
1322,265
1323,177
1324,102
1325,583
1326,227
1327,166
1328,469
1329,339
1330,274
1331,217
1332,213
1333,188
1334,139
1335,276
1336,144
1337,421
1338,220
1339,206
1340,266
1341,132
1342,194
1343,347
1344,351
1345,192
1346,163
1347,747
1348,361
1349,118
1350,234
1351,197
1352,148
1353,356
1354,236
1355,343
1356,498
1357,356
1358,307
1359,143
1360,134
1361,157
1362,349
1363,347
1364,172
1365,309
1366,161
1367,103
1368,214
1369,575
1370,314
1371,442
1372,198
1373,207
1374,291
1375,251
1376,928
1377,535
1378,446
1379,102
1380,102
1381,711
1382,248
1383,213
1384,102
1385,805
1386,320
1387,191
1388,185
1389,524
1390,692
1391,294
1392,999
1393,318
1394,275
1395,226
1396,249
1397,159
1398,1100
1399,446
1400,315
1401,290
1402,941
1403,609
1404,333
1405,419
1406,1759
1407,614
1408,181
1409,343
1410,313
1411,184
1412,101
1413,432
1414,101
1415,208
1416,275
1417,554
1418,144
1419,355
1420,215
1421,184
1422,290
1423,251
1424,152
1425,331
1426,526
1427,278
1428,674
1429,204
1430,168
1431,841
1432,394
1433,536
1434,291
1435,306
1436,174
1437,590
1438,670
1439,200
1440,240
1441,227
1442,209
1443,195
1444,229
1445,706
1446,179
1447,376
1448,225
1449,600
1450,691
1451,176
1452,698
1453,150
1454,365
1455,470
1456,383
1457,582
1458,242
1459,498
1460,178
1461,402
1462,198
1463,231
1464,289
1465,374
1466,331
1467,413
1468,210
1469,131
1470,154
1471,214
1472,252
1473,244
1474,332
1475,354
1476,219
1477,432
1478,178
1479,703
1480,180
1481,351
1482,244
1483,288
1484,182
1485,581
1486,263
1487,295
1488,239
1489,469
1490,603
1491,138
1492,401
1493,189
1494,291
1495,148
1496,352
1497,438
1498,240
1499,220
1500,139
1501,277
1502,345
1503,516
1504,244
1505,305
1506,641
1507,132
1508,160
1509,213
1510,102
1511,352
1512,458
1513,200
1514,225
1515,477
1516,204
1517,317
1518,349
1519,538
1520,221
1521,522
1522,152
1523,319
1524,193
1525,336
1526,194
1527,330
1528,1304
1529,292
1530,236
1531,453
1532,171
1533,141
1534,377
1535,229
1536,191
1537,190
1538,227
1539,410
1540,140
1541,187
1542,500
1543,271
1544,834
1545,595
1546,152
1547,1114
1548,355
1549,298
1550,211
1551,101
1552,170
1553,286
1554,296
1555,173
1556,363
1557,777
1558,266
1559,240
1560,291
1561,276
1562,485
1563,208
1564,123
1565,152
1566,210
1567,328
1568,514
1569,293
1570,389
1571,249
1572,306
1573,178
1574,147
1575,272
1576,345
1577,277
1578,224
1579,520
1580,332
1581,168
1582,224
1583,187
1584,509
1585,326
1586,102
1587,204
1588,135
1589,615
1590,243
1591,201
1592,497
1593,192
1594,203
1595,123
1596,119
1597,119
1598,341
1599,539
1600,453
1601,356
1602,686
1603,464
1604,720
1605,645
1606,569
1607,346
1608,1543
1609,196
1610,724
1611,229
1612,284
1613,489
1614,533
1615,543
1616,602
1617,293
1618,273
1619,675
1620,187
1621,347
1622,102
1623,216
1624,880
1625,282
1626,175
1627,183
1628,474
1629,467
1630,853
1631,526
1632,196
1633,102
1634,329
1635,157
1636,221
1637,258
1638,364
1639,420
1640,370
1641,264
1642,465
1643,243
1644,265
1645,592
1646,102
1647,385
1648,393
1649,209
1650,102
1651,101
1652,401
1653,631
1654,218
1655,302
1656,415
1657,308
1658,156
1659,621
1660,808
1661,443
1662,255
1663,345
1664,194
1665,186
1666,226
1667,670
1668,193
1669,224
1670,202
1671,114
1672,341
1673,140
1674,379
1675,613
1676,258
1677,368
1678,118
1679,213
1680,210
1681,233
1682,245
1683,312
1684,445
1685,176
1686,230
1687,309
1688,180
1689,176
1690,203
1691,472
1692,365
1693,435
1694,261
1695,172
1696,622
1697,480
1698,788
1699,101
1700,1032
1701,417
1702,393
1703,312
1704,211
1705,385
1706,431
1707,345
1708,466
1709,238
1710,186
1711,448
1712,101
1713,257
1714,162
1715,118
1716,311
1717,222
1718,226
1719,101
1720,530
1721,773
1722,312
1723,110
1724,199
1725,483
1726,302
1727,319
1728,218
1729,429
1730,208
1731,500
1732,864
1733,242
1734,637
1735,315
1736,357
1737,438
1738,120
1739,730
1740,342
1741,204
1742,102
1743,332
1744,336
1745,101
1746,229
1747,291
1748,103
1749,479
1750,341
1751,148
1752,194
1753,181
1754,1057
1755,326
1756,273
1757,1088
1758,470
1759,310
1760,252
1761,348
1762,458
1763,206
1764,535
1765,258
1766,769
1767,558
1768,525
1769,423
1770,173
1771,435
1772,683
1773,140
1774,272
1775,430
1776,208
1777,102
1778,198
1779,198
1780,1127
1781,590
1782,248
1783,275
1784,207
1785,280
1786,573
1787,174
1788,308
1789,226
1790,171
1791,246
1792,251
1793,106
1794,247
1795,203
1796,195
1797,624
1798,160
1799,962
1800,503
1801,492
1802,797
1803,604
1804,207
1805,373
1806,222
1807,158
1808,189
1809,317
1810,145
1811,201
1812,131
1813,301
1814,322
1815,379
1816,127
1817,304
1818,523
1819,477
1820,109
1821,279
1822,205
1823,303
1824,1418
1825,220
1826,226
1827,485
1828,195
1829,449
1830,127
1831,228
1832,253
1833,165
1834,130
1835,175
1836,559
1837,485
1838,295
1839,219
1840,289
1841,596
1842,361
1843,142
1844,273
1845,412
1846,564
1847,309
1848,249
1849,854
1850,102
1851,679
1852,421
1853,432
1854,955
1855,244
1856,235
1857,322
1858,364
1859,271
1860,173
1861,393
1862,281
1863,371
1864,284
1865,155
1866,308
1867,426
1868,227
1869,105
1870,102
1871,246
1872,363
1873,532
1874,233
1875,129
1876,314
1877,233
1878,456
1879,240
1880,363
1881,186
1882,250
1883,369
1884,205
1885,273
1886,484
1887,156
1888,198
1889,374
1890,227
1891,319
1892,560
1893,246
1894,284
1895,174
1896,129
1897,577
1898,198
1899,226
1900,467
1901,232
1902,467
1903,204
1904,332
1905,546
1906,131
1907,663
1908,613
1909,267
1910,187
1911,683
1912,173
1913,528
1914,549
1915,426
1916,405
1917,467
1918,306
1919,233
1920,688
1921,811
1922,992
1923,144
1924,534
1925,551
1926,154
1927,542
1928,224
1929,298
1930,505
1931,245
1932,180
1933,102
1934,507
1935,297
1936,152
1937,102
1938,514
1939,185
1940,134
1941,583
1942,284
1943,310
1944,287
1945,945
1946,676
1947,336
1948,397
1949,536
1950,234
1951,418
1952,313
1953,461
1954,151
1955,140
1956,626
1957,238
1958,154
1959,156
1960,138
1961,569
1962,272
1963,112
1964,183
1965,224
1966,206
1967,607
1968,201
1969,135
1970,435
1971,331
1972,523
1973,101
1974,339
1975,582
1976,917
1977,283
1978,206
1979,381
1980,340
1981,212
1982,394
1983,143
1984,296
1985,584
1986,178
1987,177
1988,446
1989,254
1990,162
1991,161
1992,474
1993,316
1994,372
1995,214
1996,345
1997,314
1998,353
1999,179
2000,274
2001,295
2002,807
2003,513
2004,436
2005,216
2006,423
2007,176
2008,250
2009,169
2010,680
2011,277
2012,151
2013,303
2014,227
2015,295
2016,282
2017,208
2018,330
2019,624
2020,273
2021,173
2022,759
2023,723
2024,832
2025,294
2026,312
2027,208
2028,389
2029,216
2030,328
2031,309
2032,548
2033,293
2034,182
2035,223
2036,102
2037,136
2038,206
2039,191
2040,166
2041,101
2042,298
2043,335
2044,430
2045,261
2046,350
2047,183
2048,199
2049,356
2050,202
2051,291
2052,199
2053,154
2054,415
2055,162
2056,161
2057,329
2058,491
2059,680
2060,272
2061,196
2062,394
2063,307
2064,218
2065,402
2066,301
2067,189
2068,277
2069,199
2070,406
2071,152
2072,445
2073,374
2074,321
2075,554
2076,126
2077,101
2078,186
2079,287
2080,186
2081,341
2082,193
2083,132
2084,270
2085,342
2086,556
2087,307
2088,123
2089,326
2090,286
2091,441
2092,390
2093,372
2094,189
2095,499
2096,208
2097,694
2098,406
2099,477
2100,244
2101,145
2102,180
2103,367
2104,444
2105,708
2106,331
2107,548
2108,152
2109,482
2110,198
2111,193
2112,102
2113,153
2114,637
2115,716
2116,356
2117,177
2118,208
2119,340
2120,368
2121,282
2122,246
2123,314
2124,441
2125,278
2126,346
2127,277
2128,252
2129,218
2130,529
2131,102
2132,738
2133,337
2134,319
2135,230
2136,199
2137,173
2138,510
2139,478
2140,320
2141,207
2142,407
2143,307
2144,169
2145,196
2146,245
2147,193
2148,336
2149,188
2150,164
2151,367
2152,102
2153,436
2154,124
2155,350
2156,173
2157,271
2158,1153
2159,180
2160,177
2161,300
2162,118
2163,117
2164,783
2165,256
2166,384
2167,421
2168,713
2169,262
2170,309
2171,1307
2172,252
2173,106
2174,345
2175,428
2176,669
2177,282
2178,498
2179,132
2180,550
2181,523
2182,213
2183,229
2184,295
2185,305
2186,308
2187,342
2188,121
2189,175
2190,151
2191,316
2192,333
2193,107
2194,463
2195,171
2196,289
2197,253
2198,256
2199,459
2200,191
2201,102
2202,674
2203,222
2204,174
2205,191
2206,234
2207,453
2208,173
2209,470
2210,376
2211,377
2212,252
2213,343
2214,359
2215,1097
2216,160
2217,292
2218,618
2219,467
2220,142
2221,859
2222,466
2223,483
2224,243
2225,936
2226,164
2227,223
2228,171
2229,231
2230,618
2231,127
2232,182
2233,400
2234,302
2235,205
2236,700
2237,193
2238,468
2239,350
2240,364
2241,136
2242,150
2243,145
2244,250
2245,412
2246,202
2247,581
2248,168
2249,128
2250,214
2251,160
2252,309
2253,315
2254,179
2255,166
2256,548
2257,634
2258,352
2259,311
2260,356
2261,391
2262,618
2263,435
2264,297
2265,272
2266,292
2267,329
2268,345
2269,1284
2270,381
2271,360
2272,278
2273,334
2274,423
2275,246
2276,177
2277,153
2278,465
2279,1123
2280,311
2281,402
2282,191
2283,272
2284,319
2285,221
2286,274
2287,208
2288,292
2289,101
2290,795
2291,407
2292,173
2293,291
2294,342
2295,235
2296,189
2297,148
2298,336
2299,454
2300,226
2301,179
2302,598
2303,325
2304,116
2305,398
2306,627
2307,238
2308,800
2309,169
2310,202
2311,491
2312,224
2313,216
2314,143
2315,163
2316,536
2317,597
2318,190
2319,654
2320,553
2321,202
2322,325
2323,712
2324,140
2325,891
2326,557
2327,156
2328,361
2329,236
2330,446
2331,156
2332,314
2333,504
2334,276
2335,321
2336,299
2337,353
2338,320
2339,279
2340,462
2341,383
2342,162
2343,256
2344,407
2345,188
2346,184
2347,430
2348,246
2349,241
2350,129
2351,326
2352,252
2353,221
2354,437
2355,1187
2356,383
2357,160
2358,844
2359,186
2360,233
2361,206
2362,305
2363,212
2364,131
2365,321
2366,183
2367,361
2368,179
2369,220
2370,102
2371,385
2372,425
2373,163
2374,204
2375,300
2376,160
2377,243
2378,306
2379,530
2380,101
2381,976
2382,173
2383,642
2384,462
2385,442
2386,173
2387,446
2388,200
2389,287
2390,242
2391,136
2392,474
2393,613
2394,210
2395,185
2396,170
2397,209
2398,252
2399,204
2400,355
2401,112
2402,103
2403,182
2404,159
2405,216
2406,493
2407,164
2408,619
2409,776
2410,162
2411,280
2412,143
2413,236
2414,277
2415,313
2416,445
2417,443
2418,293
2419,286
2420,570
2421,351
2422,149
2423,979
2424,285
2425,147
2426,272
2427,317
2428,302
2429,1426
2430,329
2431,338
2432,202
2433,155
2434,403
2435,420
2436,425
2437,147
2438,545
2439,536
2440,165
2441,227
2442,285
2443,377
2444,286
2445,381
2446,193
2447,169
2448,328
2449,199
2450,166
2451,140
2452,252
2453,357
2454,450
2455,301
2456,355
2457,220
2458,195
2459,205
2460,206
2461,280
2462,237
2463,289
2464,113
2465,537
2466,303
2467,295
2468,228
2469,188
2470,158
2471,221
2472,306
2473,128
2474,858
2475,274
2476,150
2477,599
2478,220
2479,271
2480,418
2481,194
2482,183
2483,325
2484,439
2485,243
2486,252
2487,251
2488,164
2489,181
2490,243
2491,122
2492,427
2493,246
2494,117
2495,650
2496,287
2497,764
2498,263
2499,336
2500,412
2501,182
2502,415
2503,788
2504,259
2505,427
2506,439
2507,177
2508,230
2509,134
2510,383
2511,609
2512,125
2513,185
2514,447
2515,190
2516,537
2517,370
2518,226
2519,302
2520,184
2521,621
2522,102
2523,166
2524,142
2525,310
2526,607
2527,418
2528,574
2529,606
2530,185
2531,428
2532,268
2533,307
2534,701
2535,408
2536,270
2537,234
2538,357
2539,102
2540,141
2541,346
2542,696
2543,672
2544,296
2545,266
2546,251
2547,471
2548,237
2549,101
2550,515
2551,467
2552,223
2553,186
2554,414
2555,327
2556,145
2557,302
2558,658
2559,294
2560,538
2561,211
2562,125
2563,311
2564,203
2565,174
2566,247
2567,357
2568,678
2569,172
2570,407
2571,594
2572,418
2573,273
2574,170
2575,177
2576,226
2577,162
2578,432
2579,195
2580,344
2581,205
2582,263
2583,686
2584,580
2585,668
2586,102
2587,347
2588,621
2589,201
2590,260
2591,368
2592,310
2593,263
2594,198
2595,655
2596,299
2597,566
2598,309
2599,177
2600,310
2601,523
2602,114
2603,220
2604,102
2605,489
2606,185
2607,238
2608,176
2609,624
2610,308
2611,102
2612,191
2613,270
2614,161
2615,397
2616,211
2617,138
2618,275
2619,347
2620,488
2621,403
2622,150
2623,149
2624,329
2625,112
2626,176
2627,308
2628,225
2629,483
2630,192
2631,579
2632,309
2633,270
2634,272
2635,195
2636,407
2637,385
2638,305
2639,169
2640,114
2641,248
2642,230
2643,346
2644,359
2645,101
2646,201
2647,102
2648,142
2649,328
2650,261
2651,142
2652,258
2653,203
2654,242
2655,132
2656,414
2657,235
2658,127
2659,221
2660,200
2661,132
2662,355
2663,353
2664,890
2665,452
2666,488
2667,469
2668,465
2669,198
2670,1080
2671,348
2672,376
2673,279
2674,543
2675,318
2676,336
2677,198
2678,132
2679,359
2680,336
2681,457
2682,290
2683,235
2684,102
2685,354
2686,470
2687,109
2688,302
2689,402
2690,246
2691,320
2692,223
2693,415
2694,126
2695,572
2696,507
2697,180
2698,200
2699,495
2700,554
2701,174
2702,113
2703,355
2704,118
2705,294
2706,840
2707,606
2708,287
2709,645
2710,497
2711,276
2712,192
2713,129
2714,489
2715,181
2716,283
2717,263
2718,128
2719,304
2720,212
2721,218
2722,203
2723,216
2724,289
2725,224
2726,477
2727,312
2728,325
2729,102
2730,599
2731,686
2732,164
2733,182
2734,192
2735,697
2736,245
2737,454
2738,472
2739,209
2740,214
2741,795
2742,489
2743,193
2744,102
2745,277
2746,280
2747,231
2748,133
2749,311
2750,134
2751,324
2752,139
2753,238
2754,136
2755,433
2756,405
2757,483
2758,487
2759,171
2760,165
2761,184
2762,129
2763,457
2764,390
2765,152
2766,174
2767,251
2768,133
2769,197
2770,182
2771,115
2772,292
2773,643
2774,294
2775,418
2776,103
2777,635
2778,170
2779,837
2780,412
2781,682
2782,244
2783,264
2784,168
2785,221
2786,340
2787,248
2788,161
2789,897
2790,372
2791,436
2792,235
2793,325
2794,330
2795,350
2796,362
2797,259
2798,657
2799,1571
2800,389
2801,221
2802,378
2803,556
2804,171
2805,347
2806,248
2807,159
2808,595
2809,351
2810,201
2811,204
2812,533
2813,446
2814,430
2815,163
2816,281
2817,110
2818,140
2819,388
2820,146
2821,1357
2822,450
2823,202
2824,324
2825,460
2826,405
2827,282
2828,470
2829,193
2830,205
2831,485
2832,495
2833,372
2834,541
2835,496
2836,515
2837,630
2838,381
2839,188
2840,1132
2841,350
2842,164
2843,320
2844,395
2845,366
2846,152
2847,101
2848,309
2849,162
2850,163
2851,531
2852,384
2853,318
2854,158
2855,120
2856,646
2857,850
2858,349
2859,251
2860,317
2861,458
2862,224
2863,378
2864,430
2865,328
2866,298
2867,101
2868,187
2869,128
2870,191
2871,160
2872,117
2873,216
2874,548
2875,102
2876,237
2877,115
2878,182
2879,164
2880,405
2881,102
2882,538
2883,488
2884,708
2885,161
2886,272
2887,318
2888,201
2889,166
2890,666
2891,511
2892,107
2893,122
2894,402
2895,243
2896,188
2897,282
2898,237
2899,193
2900,291
2901,360
2902,248
2903,269
2904,417
2905,272
2906,673
2907,948
2908,241
2909,407
2910,162
2911,233
2912,354
2913,312
2914,305
2915,564
2916,197
2917,440
2918,319
2919,241
2920,266
2921,123
2922,639
2923,348
2924,287
2925,211
2926,783
2927,146
2928,280
2929,380
2930,426
2931,240
2932,496
2933,261
2934,156
2935,240
2936,308
2937,143
2938,117
2939,189
2940,199
2941,313
2942,431
2943,1688
2944,486
2945,328
2946,218
2947,558
2948,269
2949,529
2950,256
2951,395
2952,304
2953,337
2954,558
2955,348
2956,353
2957,232
2958,296
2959,380
2960,312
2961,419
2962,203
2963,683
2964,393
2965,301
2966,353
2967,215
2968,184
2969,329
2970,248
2971,617
2972,257
2973,418
2974,219
2975,417
2976,195
2977,212
2978,194
2979,361
2980,259
2981,283
2982,238
2983,368
2984,148
2985,159
2986,101
