ID,TARGET
655,348
656,241
657,180
658,357
659,701
660,654
661,481
662,434
663,992
664,675
665,169
666,381
667,149
668,325
669,611
670,783
671,178
672,339
673,146
674,245
675,477
676,1157
677,193
678,115
679,606
680,179
681,618
682,305
683,387
684,243
685,351
686,386
687,228
688,236
689,301
690,368
691,316
692,279
693,784
694,763
695,149
696,289
697,140
698,494
699,276
700,218
701,151
702,276
703,406
704,283
705,309
706,354
707,252
708,361
709,172
710,279
711,460
712,333
713,235
714,184
715,669
716,217
717,201
718,215
719,157
720,284
721,671
722,301
723,248
724,269
725,208
726,250
727,195
728,204
729,349
730,519
731,440
732,205
733,373
734,140
735,263
736,210
737,338
738,321
739,104
740,167
741,586
742,418
743,541
744,497
745,258
746,267
747,341
748,187
749,566
750,1678
751,372
752,363
753,582
754,283
755,414
756,849
757,326
758,458
759,154
760,248
761,207
762,291
763,207
764,352
765,292
766,211
767,251
768,332
769,168
770,268
771,380
772,168
773,646
774,610
775,304
776,284
777,321
778,165
779,353
780,98
781,365
782,514
783,361
784,119
785,369
786,507
787,763
788,334
789,195
790,326
791,276
792,415
793,284
794,343
795,184
796,350
797,197
798,442
799,775
800,233
801,487
802,403
803,1150
804,314
805,316
806,1194
807,781
808,148
809,817
810,443
811,171
812,284
813,150
814,163
815,208
816,621
817,138
818,258
819,674
820,153
821,347
822,197
823,372
824,365
825,183
826,449
827,156
828,569
829,573
830,603
831,276
832,335
833,178
834,366
835,504
836,229
837,576
838,315
839,318
840,192
841,295
842,185
843,338
844,300
845,266
846,320
847,305
848,367
849,384
850,770
851,405
852,473
853,157
854,214
855,828
856,794
857,422
858,246
859,394
860,231
861,656
862,591
863,274
864,294
865,344
866,358
867,362
868,423
869,555
870,383
871,414
872,162
873,126
874,378
875,121
876,238
877,218
878,508
879,269
880,284
881,294
882,220
883,338
884,285
885,390
886,168
887,226
888,206
889,235
890,243
891,343
892,215
893,188
894,611
895,372
896,427
897,258
898,185
899,404
900,294
901,396
902,298
903,207
904,206
905,414
906,158
907,716
908,241
909,401
910,124
911,581
912,228
913,299
914,412
915,400
916,173
917,170
918,812
919,256
920,161
921,502
922,139
923,269
924,259
925,175
926,509
927,223
928,229
929,423
930,251
931,272
932,881
933,210
934,187
935,520
936,564
937,209
938,338
939,280
940,200
941,223
942,255
943,210
944,235
945,799
946,112
947,812
948,845
949,525
950,387
951,1213
952,209
953,487
954,341
955,322
956,185
957,311
958,222
959,277
960,281
961,412
962,193
963,636
964,196
965,353
966,473
967,419
968,260
969,616
970,208
971,142
972,343
973,245
974,290
975,229
976,335
977,396
978,461
979,204
980,416
981,319
982,670
983,104
984,646
985,453
986,474
987,245
988,249
989,438
990,297
991,163
992,178
993,191
994,238
995,318
996,137
997,258
998,250
999,441
1000,194
1001,496
1002,204
1003,179
1004,344
1005,308
1006,250
1007,897
1008,323
1009,314
1010,398
1011,769
1012,294
1013,313
1014,168
1015,242
1016,673
1017,313
1018,417
1019,1630
1020,398
1021,100
1022,121
1023,1124
1024,127
1025,245
1026,111
1027,162
1028,548
1029,301
1030,435
1031,525
1032,569
1033,118
1034,161
1035,309
1036,197
1037,940
1038,276
1039,324
1040,264
1041,742
1042,217
1043,464
1044,376
1045,276
1046,563
1047,204
1048,248
1049,274
1050,189
1051,227
1052,155
1053,368
1054,147
1055,220
1056,191
1057,508
1058,490
1059,142
1060,364
1061,309
1062,344
1063,210
1064,339
1065,285
1066,315
1067,420
1068,217
1069,346
1070,175
1071,214
1072,409
1073,293
1074,665
1075,508
1076,242
1077,230
1078,457
1079,224
1080,321
1081,221
1082,269
1083,365
1084,384
1085,364
1086,120
1087,159
1088,398
1089,273
1090,127
1091,96
1092,236
1093,288
1094,158
1095,202
1096,350
1097,324
1098,321
1099,306
1100,209
1101,313
1102,137
1103,140
1104,474
1105,189
1106,1420
1107,266
1108,607
1109,249
1110,212
1111,231
1112,189
1113,145
1114,1068
1115,1161
1116,160
1117,268
1118,163
1119,290
1120,705
1121,565
1122,153
1123,275
1124,519
1125,355
1126,694
1127,608
1128,336
1129,269
1130,207
1131,372
1132,252
1133,163
1134,688
1135,263
1136,239
1137,300
1138,211
1139,626
1140,311
1141,308
1142,296
1143,417
1144,195
1145,334
1146,558
1147,278
1148,136
1149,173
1150,517
1151,587
1152,335
1153,217
1154,298
1155,670
1156,117
1157,348
1158,219
1159,311
1160,98
1161,219
1162,142
1163,188
1164,265
1165,216
1166,311
1167,138
1168,297
1169,328
1170,595
1171,260
1172,255
1173,465
1174,403
1175,230
1176,189
1177,555
1178,555
1179,338
1180,278
1181,202
1182,209
1183,633
1184,273
1185,491
1186,441
1187,249
1188,386
1189,611
1190,310
1191,317
1192,407
1193,502
1194,96
1195,107
1196,381
1197,300
1198,276
1199,235
1200,758
1201,208
1202,305
1203,137
1204,225
1205,284
1206,205
1207,929
1208,162
1209,517
1210,370
1211,167
1212,363
1213,267
1214,456
1215,428
1216,99
1217,323
1218,446
1219,147
1220,413
1221,300
1222,284
1223,514
1224,448
1225,449
1226,672
1227,343
1228,343
1229,164
1230,657
1231,330
1232,355
1233,742
1234,269
1235,127
1236,154
1237,204
1238,588
1239,332
1240,391
1241,172
1242,412
1243,433
1244,903
1245,279
1246,312
1247,278
1248,459
1249,140
1250,260
1251,157
1252,662
1253,221
1254,599
1255,477
1256,167
1257,123
1258,254
1259,558
1260,271
1261,325
1262,141
1263,416
1264,370
1265,496
1266,225
1267,339
1268,351
1269,246
1270,321
1271,284
1272,830
1273,171
1274,495
1275,223
1276,128
1277,870
1278,527
1279,521
1280,293
1281,335
1282,353
1283,349
1284,346
1285,383
1286,251
1287,301
1288,162
1289,254
1290,104
1291,322
1292,160
1293,674
1294,154
1295,181
1296,619
1297,281
1298,253
1299,293
1300,300
1301,229
1302,491
1303,886
1304,289
1305,1038
1306,319
1307,304
1308,198
1309,460
1310,186
1311,211
1312,351
1313,847
1314,254
1315,96
1316,182
1317,759
1318,559
1319,298
1320,163
1321,393
1322,288
1323,195
1324,120
1325,598
1326,236
1327,178
1328,494
1329,368
1330,299
1331,255
1332,239
1333,211
1334,155
1335,272
1336,144
1337,467
1338,250
1339,225
1340,283
1341,144
1342,247
1343,396
1344,387
1345,231
1346,163
1347,755
1348,365
1349,139
1350,283
1351,226
1352,161
1353,375
1354,287
1355,357
1356,528
1357,374
1358,321
1359,153
1360,131
1361,172
1362,381
1363,387
1364,178
1365,337
1366,165
1367,123
1368,232
1369,613
1370,338
1371,446
1372,221
1373,251
1374,330
1375,280
1376,988
1377,550
1378,449
1379,118
1380,111
1381,730
1382,280
1383,238
1384,114
1385,897
1386,324
1387,192
1388,211
1389,528
1390,707
1391,323
1392,1011
1393,339
1394,308
1395,265
1396,300
1397,186
1398,1141
1399,471
1400,313
1401,307
1402,956
1403,630
1404,372
1405,462
1406,1909
1407,642
1408,205
1409,367
1410,331
1411,190
1412,97
1413,451
1414,99
1415,249
1416,329
1417,566
1418,146
1419,386
1420,268
1421,216
1422,322
1423,274
1424,147
1425,352
1426,604
1427,258
1428,705
1429,244
1430,202
1431,991
1432,380
1433,548
1434,304
1435,296
1436,184
1437,628
1438,718
1439,224
1440,281
1441,275
1442,209
1443,225
1444,250
1445,711
1446,211
1447,399
1448,255
1449,620
1450,752
1451,204
1452,730
1453,134
1454,397
1455,497
1456,390
1457,610
1458,258
1459,521
1460,189
1461,437
1462,236
1463,261
1464,316
1465,416
1466,342
1467,437
1468,221
1469,140
1470,159
1471,241
1472,281
1473,289
1474,349
1475,377
1476,249
1477,462
1478,196
1479,753
1480,195
1481,360
1482,295
1483,344
1484,205
1485,630
1486,292
1487,323
1488,262
1489,493
1490,633
1491,154
1492,429
1493,212
1494,324
1495,158
1496,395
1497,494
1498,234
1499,248
1500,143
1501,278
1502,357
1503,529
1504,264
1505,311
1506,689
1507,138
1508,185
1509,234
1510,105
1511,370
1512,470
1513,221
1514,222
1515,612
1516,224
1517,339
1518,362
1519,551
1520,255
1521,543
1522,171
1523,345
1524,207
1525,358
1526,235
1527,350
1528,1380
1529,336
1530,269
1531,476
1532,179
1533,154
1534,395
1535,271
1536,216
1537,198
1538,244
1539,411
1540,158
1541,191
1542,509
1543,286
1544,841
1545,596
1546,163
1547,1165
1548,375
1549,334
1550,252
1551,97
1552,172
1553,311
1554,316
1555,191
1556,383
1557,794
1558,291
1559,265
1560,308
1561,313
1562,525
1563,235
1564,120
1565,158
1566,232
1567,328
1568,536
1569,328
1570,413
1571,293
1572,346
1573,182
1574,152
1575,318
1576,369
1577,291
1578,216
1579,536
1580,348
1581,176
1582,222
1583,216
1584,556
1585,360
1586,117
1587,232
1588,152
1589,646
1590,254
1591,227
1592,558
1593,226
1594,229
1595,156
1596,136
1597,128
1598,379
1599,570
1600,500
1601,352
1602,705
1603,516
1604,762
1605,701
1606,600
1607,353
1608,1674
1609,225
1610,768
1611,269
1612,300
1613,542
1614,532
1615,589
1616,625
1617,319
1618,279
1619,700
1620,207
1621,372
1622,98
1623,261
1624,929
1625,318
1626,193
1627,192
1628,516
1629,451
1630,981
1631,558
1632,229
1633,113
1634,353
1635,166
1636,259
1637,292
1638,395
1639,437
1640,367
1641,321
1642,489
1643,272
1644,275
1645,618
1646,96
1647,437
1648,412
1649,241
1650,114
1651,97
1652,443
1653,624
1654,246
1655,315
1656,420
1657,336
1658,167
1659,662
1660,896
1661,469
1662,273
1663,384
1664,220
1665,211
1666,248
1667,730
1668,216
1669,238
1670,224
1671,137
1672,358
1673,158
1674,416
1675,654
1676,246
1677,400
1678,142
1679,242
1680,253
1681,242
1682,277
1683,334
1684,468
1685,191
1686,263
1687,320
1688,224
1689,190
1690,217
1691,481
1692,403
1693,464
1694,283
1695,197
1696,652
1697,511
1698,824
1699,97
1700,1041
1701,431
1702,408
1703,342
1704,234
1705,422
1706,442
1707,374
1708,481
1709,261
1710,200
1711,492
1712,96
1713,290
1714,175
1715,134
1716,334
1717,261
1718,251
1719,98
1720,569
1721,792
1722,351
1723,127
1724,235
1725,531
1726,344
1727,334
1728,242
1729,453
1730,256
1731,525
1732,965
1733,261
1734,703
1735,351
1736,401
1737,481
1738,139
1739,765
1740,365
1741,240
1742,122
1743,342
1744,347
1745,100
1746,273
1747,313
1748,128
1749,519
1750,374
1751,164
1752,170
1753,200
1754,1076
1755,340
1756,300
1757,1189
1758,498
1759,322
1760,282
1761,367
1762,482
1763,256
1764,571
1765,286
1766,806
1767,628
1768,565
1769,443
1770,170
1771,431
1772,719
1773,150
1774,281
1775,451
1776,244
1777,100
1778,227
1779,220
1780,1220
1781,638
1782,280
1783,308
1784,253
1785,283
1786,602
1787,188
1788,333
1789,251
1790,187
1791,287
1792,292
1793,128
1794,271
1795,211
1796,217
1797,666
1798,175
1799,1052
1800,529
1801,511
1802,839
1803,613
1804,221
1805,410
1806,224
1807,165
1808,203
1809,338
1810,160
1811,218
1812,139
1813,324
1814,329
1815,394
1816,132
1817,316
1818,544
1819,481
1820,126
1821,330
1822,213
1823,346
1824,1545
1825,237
1826,228
1827,519
1828,208
1829,477
1830,137
1831,273
1832,294
1833,171
1834,144
1835,184
1836,612
1837,503
1838,316
1839,260
1840,327
1841,631
1842,374
1843,145
1844,291
1845,426
1846,638
1847,324
1848,289
1849,926
1850,118
1851,750
1852,440
1853,479
1854,997
1855,232
1856,267
1857,336
1858,397
1859,318
1860,170
1861,438
1862,293
1863,396
1864,321
1865,143
1866,317
1867,435
1868,278
1869,109
1870,96
1871,273
1872,381
1873,583
1874,273
1875,145
1876,335
1877,262
1878,468
1879,273
1880,369
1881,190
1882,277
1883,363
1884,233
1885,321
1886,489
1887,173
1888,225
1889,400
1890,265
1891,345
1892,583
1893,265
1894,307
1895,181
1896,135
1897,580
1898,230
1899,248
1900,483
1901,246
1902,496
1903,234
1904,361
1905,568
1906,151
1907,660
1908,658
1909,276
1910,200
1911,703
1912,163
1913,549
1914,571
1915,438
1916,420
1917,491
1918,338
1919,261
1920,723
1921,890
1922,1041
1923,159
1924,535
1925,599
1926,169
1927,544
1928,256
1929,323
1930,537
1931,264
1932,184
1933,115
1934,500
1935,343
1936,161
1937,115
1938,548
1939,211
1940,142
1941,609
1942,283
1943,336
1944,303
1945,984
1946,660
1947,384
1948,433
1949,560
1950,248
1951,428
1952,334
1953,453
1954,166
1955,146
1956,662
1957,258
1958,176
1959,166
1960,151
1961,602
1962,283
1963,121
1964,200
1965,232
1966,239
1967,628
1968,228
1969,144
1970,436
1971,334
1972,527
1973,97
1974,357
1975,606
1976,1065
1977,304
1978,216
1979,442
1980,351
1981,234
1982,434
1983,182
1984,330
1985,613
1986,177
1987,181
1988,485
1989,285
1990,177
1991,173
1992,517
1993,325
1994,402
1995,240
1996,347
1997,333
1998,374
1999,201
2000,298
2001,315
2002,868
2003,552
2004,497
2005,240
2006,459
2007,175
2008,266
2009,182
2010,740
2011,282
2012,151
2013,298
2014,259
2015,312
2016,318
2017,238
2018,378
2019,654
2020,302
2021,181
2022,817
2023,765
2024,922
2025,292
2026,324
2027,229
2028,423
2029,245
2030,355
2031,347
2032,575
2033,326
2034,212
2035,275
2036,100
2037,155
2038,237
2039,204
2040,165
2041,97
2042,310
2043,372
2044,455
2045,276
2046,362
2047,202
2048,223
2049,398
2050,249
2051,309
2052,233
2053,162
2054,420
2055,174
2056,188
2057,357
2058,502
2059,743
2060,278
2061,224
2062,442
2063,336
2064,250
2065,426
2066,326
2067,215
2068,289
2069,233
2070,424
2071,157
2072,485
2073,360
2074,360
2075,587
2076,142
2077,96
2078,211
2079,319
2080,207
2081,352
2082,219
2083,137
2084,284
2085,347
2086,571
2087,356
2088,141
2089,382
2090,308
2091,477
2092,399
2093,392
2094,204
2095,542
2096,239
2097,735
2098,438
2099,488
2100,285
2101,151
2102,188
2103,382
2104,488
2105,733
2106,340
2107,574
2108,151
2109,473
2110,204
2111,203
2112,118
2113,161
2114,668
2115,771
2116,399
2117,190
2118,230
2119,344
2120,365
2121,309
2122,281
2123,317
2124,457
2125,302
2126,373
2127,312
2128,280
2129,254
2130,533
2131,110
2132,759
2133,357
2134,365
2135,265
2136,213
2137,181
2138,537
2139,488
2140,336
2141,234
2142,468
2143,328
2144,182
2145,237
2146,270
2147,222
2148,375
2149,218
2150,182
2151,395
2152,101
2153,469
2154,132
2155,375
2156,181
2157,292
2158,1407
2159,197
2160,185
2161,313
2162,145
2163,143
2164,843
2165,279
2166,368
2167,458
2168,754
2169,281
2170,315
2171,1361
2172,295
2173,124
2174,359
2175,448
2176,691
2177,303
2178,519
2179,150
2180,534
2181,570
2182,239
2183,272
2184,337
2185,327
2186,346
2187,393
2188,134
2189,170
2190,148
2191,349
2192,388
2193,131
2194,481
2195,177
2196,309
2197,282
2198,284
2199,486
2200,215
2201,107
2202,690
2203,255
2204,179
2205,192
2206,262
2207,453
2208,184
2209,506
2210,400
2211,395
2212,278
2213,389
2214,406
2215,1126
2216,167
2217,314
2218,661
2219,480
2220,139
2221,920
2222,502
2223,528
2224,271
2225,953
2226,190
2227,254
2228,186
2229,255
2230,659
2231,141
2232,200
2233,397
2234,335
2235,215
2236,754
2237,221
2238,509
2239,365
2240,392
2241,137
2242,164
2243,154
2244,265
2245,444
2246,225
2247,611
2248,176
2249,141
2250,239
2251,200
2252,352
2253,341
2254,190
2255,183
2256,557
2257,659
2258,362
2259,322
2260,390
2261,403
2262,644
2263,448
2264,314
2265,281
2266,311
2267,349
2268,398
2269,1329
2270,385
2271,386
2272,304
2273,354
2274,444
2275,272
2276,183
2277,167
2278,507
2279,1207
2280,323
2281,425
2282,206
2283,294
2284,352
2285,249
2286,300
2287,250
2288,321
2289,97
2290,800
2291,452
2292,192
2293,328
2294,390
2295,275
2296,221
2297,161
2298,383
2299,479
2300,261
2301,190
2302,612
2303,372
2304,123
2305,409
2306,688
2307,265
2308,842
2309,174
2310,205
2311,515
2312,240
2313,247
2314,152
2315,157
2316,552
2317,594
2318,186
2319,719
2320,570
2321,215
2322,341
2323,712
2324,150
2325,936
2326,554
2327,155
2328,405
2329,241
2330,460
2331,156
2332,338
2333,526
2334,314
2335,343
2336,338
2337,379
2338,354
2339,312
2340,478
2341,370
2342,162
2343,252
2344,425
2345,224
2346,218
2347,459
2348,262
2349,278
2350,123
2351,337
2352,264
2353,270
2354,441
2355,1273
2356,402
2357,167
2358,914
2359,210
2360,244
2361,261
2362,317
2363,237
2364,147
2365,344
2366,211
2367,390
2368,206
2369,251
2370,109
2371,428
2372,448
2373,181
2374,219
2375,322
2376,181
2377,276
2378,333
2379,562
2380,104
2381,1058
2382,191
2383,700
2384,469
2385,479
2386,171
2387,472
2388,241
2389,323
2390,254
2391,142
2392,508
2393,653
2394,240
2395,205
2396,171
2397,251
2398,273
2399,227
2400,381
2401,130
2402,124
2403,202
2404,151
2405,236
2406,536
2407,186
2408,650
2409,796
2410,168
2411,298
2412,156
2413,277
2414,281
2415,340
2416,475
2417,477
2418,308
2419,304
2420,623
2421,364
2422,168
2423,1091
2424,275
2425,159
2426,298
2427,340
2428,328
2429,1473
2430,346
2431,363
2432,217
2433,170
2434,435
2435,441
2436,447
2437,152
2438,575
2439,575
2440,187
2441,261
2442,280
2443,378
2444,352
2445,387
2446,235
2447,179
2448,363
2449,222
2450,178
2451,153
2452,284
2453,391
2454,483
2455,329
2456,378
2457,265
2458,226
2459,226
2460,231
2461,312
2462,255
2463,288
2464,125
2465,609
2466,347
2467,318
2468,256
2469,202
2470,167
2471,233
2472,334
2473,143
2474,858
2475,297
2476,173
2477,626
2478,241
2479,319
2480,441
2481,234
2482,233
2483,349
2484,463
2485,262
2486,288
2487,281
2488,165
2489,193
2490,263
2491,131
2492,453
2493,271
2494,119
2495,700
2496,301
2497,766
2498,289
2499,356
2500,431
2501,211
2502,442
2503,776
2504,291
2505,424
2506,438
2507,206
2508,263
2509,150
2510,406
2511,651
2512,141
2513,196
2514,497
2515,189
2516,607
2517,404
2518,246
2519,330
2520,195
2521,590
2522,104
2523,196
2524,156
2525,322
2526,638
2527,460
2528,587
2529,611
2530,198
2531,458
2532,299
2533,306
2534,742
2535,427
2536,307
2537,268
2538,375
2539,106
2540,174
2541,345
2542,760
2543,731
2544,328
2545,309
2546,276
2547,490
2548,271
2549,98
2550,558
2551,535
2552,226
2553,219
2554,435
2555,358
2556,162
2557,335
2558,700
2559,312
2560,567
2561,231
2562,137
2563,334
2564,209
2565,192
2566,275
2567,376
2568,709
2569,193
2570,469
2571,646
2572,457
2573,270
2574,176
2575,201
2576,257
2577,185
2578,469
2579,191
2580,382
2581,253
2582,300
2583,735
2584,611
2585,727
2586,122
2587,379
2588,653
2589,232
2590,260
2591,389
2592,337
2593,300
2594,205
2595,665
2596,313
2597,607
2598,312
2599,177
2600,328
2601,532
2602,127
2603,264
2604,124
2605,539
2606,217
2607,255
2608,201
2609,640
2610,375
2611,109
2612,204
2613,293
2614,158
2615,435
2616,230
2617,156
2618,278
2619,358
2620,528
2621,429
2622,167
2623,158
2624,349
2625,124
2626,181
2627,326
2628,254
2629,565
2630,216
2631,606
2632,310
2633,291
2634,310
2635,206
2636,438
2637,435
2638,330
2639,176
2640,134
2641,284
2642,284
2643,343
2644,389
2645,97
2646,229
2647,108
2648,158
2649,329
2650,278
2651,154
2652,287
2653,222
2654,267
2655,147
2656,419
2657,250
2658,134
2659,268
2660,218
2661,148
2662,399
2663,389
2664,928
2665,491
2666,500
2667,485
2668,481
2669,234
2670,1190
2671,371
2672,414
2673,278
2674,591
2675,341
2676,343
2677,210
2678,148
2679,386
2680,353
2681,482
2682,327
2683,267
2684,104
2685,385
2686,484
2687,134
2688,350
2689,414
2690,276
2691,335
2692,246
2693,425
2694,138
2695,600
2696,495
2697,197
2698,221
2699,506
2700,599
2701,192
2702,132
2703,401
2704,123
2705,299
2706,899
2707,654
2708,324
2709,671
2710,511
2711,275
2712,213
2713,117
2714,514
2715,204
2716,313
2717,283
2718,133
2719,327
2720,241
2721,236
2722,219
2723,242
2724,305
2725,275
2726,504
2727,356
2728,365
2729,122
2730,622
2731,704
2732,175
2733,209
2734,232
2735,747
2736,274
2737,500
2738,474
2739,241
2740,243
2741,825
2742,506
2743,185
2744,108
2745,309
2746,291
2747,260
2748,150
2749,329
2750,151
2751,353
2752,152
2753,270
2754,146
2755,436
2756,442
2757,485
2758,541
2759,210
2760,185
2761,212
2762,142
2763,437
2764,407
2765,173
2766,183
2767,293
2768,136
2769,223
2770,200
2771,127
2772,330
2773,652
2774,312
2775,463
2776,124
2777,707
2778,176
2779,948
2780,414
2781,715
2782,285
2783,293
2784,182
2785,228
2786,374
2787,263
2788,186
2789,942
2790,392
2791,479
2792,273
2793,336
2794,348
2795,367
2796,390
2797,259
2798,725
2799,1651
2800,417
2801,245
2802,395
2803,621
2804,182
2805,359
2806,270
2807,200
2808,613
2809,396
2810,240
2811,232
2812,577
2813,441
2814,418
2815,180
2816,299
2817,125
2818,144
2819,436
2820,168
2821,1415
2822,491
2823,230
2824,366
2825,480
2826,429
2827,306
2828,482
2829,221
2830,232
2831,493
2832,550
2833,376
2834,628
2835,545
2836,585
2837,631
2838,440
2839,195
2840,1180
2841,361
2842,217
2843,336
2844,427
2845,378
2846,164
2847,97
2848,358
2849,164
2850,175
2851,550
2852,410
2853,337
2854,158
2855,147
2856,630
2857,884
2858,372
2859,289
2860,332
2861,509
2862,232
2863,377
2864,447
2865,356
2866,334
2867,98
2868,203
2869,146
2870,211
2871,164
2872,137
2873,222
2874,561
2875,98
2876,259
2877,126
2878,192
2879,157
2880,446
2881,109
2882,573
2883,515
2884,780
2885,168
2886,313
2887,340
2888,233
2889,162
2890,669
2891,557
2892,125
2893,124
2894,423
2895,278
2896,201
2897,304
2898,266
2899,213
2900,316
2901,368
2902,285
2903,274
2904,450
2905,299
2906,712
2907,956
2908,284
2909,399
2910,176
2911,281
2912,374
2913,334
2914,319
2915,565
2916,219
2917,469
2918,353
2919,280
2920,287
2921,134
2922,650
2923,362
2924,322
2925,245
2926,869
2927,169
2928,311
2929,401
2930,442
2931,279
2932,523
2933,289
2934,184
2935,267
2936,325
2937,162
2938,136
2939,199
2940,225
2941,334
2942,462
2943,1839
2944,518
2945,333
2946,251
2947,629
2948,280
2949,542
2950,268
2951,421
2952,328
2953,375
2954,560
2955,377
2956,399
2957,260
2958,315
2959,395
2960,326
2961,454
2962,211
2963,706
2964,427
2965,342
2966,382
2967,242
2968,195
2969,379
2970,277
2971,649
2972,290
2973,430
2974,237
2975,483
2976,234
2977,212
2978,211
2979,385
2980,266
2981,309
2982,276
2983,403
2984,159
